project_id,project_name,evidence_type,evidence_id,source_location,value,extra,quote,source_file
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-20,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 防霉剂 | t/a | 0.93 | +0.401 | 1.3341 | 0.27 | 0.1 | 添加剂，20kg/桶,1.3341,| 防霉剂 | t/a | 0.93 | +0.401 | 1.3341 | 0.27 | 0.1 | 添加剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-21,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 分散剂 | t/a | 1.87 | +0.8019 | 2.6681 | 0.53 | 0.2 | 助剂，20kg/桶,2.6681,| 分散剂 | t/a | 1.87 | +0.8019 | 2.6681 | 0.53 | 0.2 | 助剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-22,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 生产用水 | t/a | 130.63 | +56.133 | 186.7674 | 37.31 | / | 市政自来水,186.7674,| 生产用水 | t/a | 130.63 | +56.133 | 186.7674 | 37.31 | / | 市政自来水,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-23,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",水性工业涂料 | 水性丙烯酸树脂 | t/a | 46.2535 | +19.8225 | 66.0760 | 13.21 | 5 | 树脂，200kg/桶,66.0760,水性工业涂料 | 水性丙烯酸树脂 | t/a | 46.2535 | +19.8225 | 66.0760 | 13.21 | 5 | 树脂，200kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-24,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 水性聚氨酯树脂 | t/a | 140.162 | +60.0682 | 200.2302 | 40.04 | 10 | 树脂，200kg/桶,200.2302,| 水性聚氨酯树脂 | t/a | 140.162 | +60.0682 | 200.2302 | 40.04 | 10 | 树脂，200kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-25,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 锌粉 | t/a | 11.9138 | +5.1058 | 17.0196 | 3.40 | 1.5 | 颜料，25kg/袋,17.0196,| 锌粉 | t/a | 11.9138 | +5.1058 | 17.0196 | 3.40 | 1.5 | 颜料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-26,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 钛白粉 | t/a | 70.081 | +30.0341 | 100.1151 | 20.02 | 8 | 颜料，25kg/袋,100.1151,| 钛白粉 | t/a | 70.081 | +30.0341 | 100.1151 | 20.02 | 8 | 颜料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-27,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 炭黑 | t/a | 8.4097 | +3.6041 | 12.0138 | 2.40 | 1.2 | 颜料，25kg/袋,12.0138,| 炭黑 | t/a | 8.4097 | +3.6041 | 12.0138 | 2.40 | 1.2 | 颜料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-28,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 铁黄 | t/a | 5.6065 | +2.4027 | 8.0092 | 1.60 | 1 | 颜料，25kg/袋,8.0092,| 铁黄 | t/a | 5.6065 | +2.4027 | 8.0092 | 1.60 | 1 | 颜料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-29,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 滑石粉 | t/a | 4.9057 | +2.1023 | 7.008 | 1.40 | 1 | 填料，25kg/袋,7.008,| 滑石粉 | t/a | 4.9057 | +2.1023 | 7.008 | 1.40 | 1 | 填料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-30,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 重钙粉 | t/a | 4.9057 | +2.1023 | 7.008 | 1.40 | 1 | 填料，25kg/袋,7.008,| 重钙粉 | t/a | 4.9057 | +2.1023 | 7.008 | 1.40 | 1 | 填料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-31,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 消泡剂 | t/a | 0.7008 | +0.3003 | 1.0012 | 0.20 | 0.2 | 添加剂，20kg/桶,1.0012,| 消泡剂 | t/a | 0.7008 | +0.3003 | 1.0012 | 0.20 | 0.2 | 添加剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-32,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 流平剂 | t/a | 1.0512 | +0.4505 | 1.5017 | 0.30 | 0.3 | 添加剂，20kg/桶,1.5017,| 流平剂 | t/a | 1.0512 | +0.4505 | 1.5017 | 0.30 | 0.3 | 添加剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-33,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 防霉剂 | t/a | 0.7008 | +0.3003 | 1.0012 | 0.20 | 0.2 | 添加剂，20kg/桶,1.0012,| 防霉剂 | t/a | 0.7008 | +0.3003 | 1.0012 | 0.20 | 0.2 | 添加剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-34,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 防锈剂 | t/a | 0.7008 | +0.3003 | 1.0012 | 0.20 | 0.2 | 添加剂，20kg/桶,1.0012,| 防锈剂 | t/a | 0.7008 | +0.3003 | 1.0012 | 0.20 | 0.2 | 添加剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-35,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 分散剂 | t/a | 2.8032 | +1.2014 | 4.0046 | 0.80 | 0.3 | 助剂，20kg/桶,4.0046,| 分散剂 | t/a | 2.8032 | +1.2014 | 4.0046 | 0.80 | 0.3 | 助剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-36,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 异丙醇 | t/a | 2.8032 | +1.2014 | 4.0046 | 0.80 | 0.32 | 溶剂，160kg/桶,4.0046,| 异丙醇 | t/a | 2.8032 | +1.2014 | 4.0046 | 0.80 | 0.32 | 溶剂，160kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-37,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 生产用水 | t/a | 49.0567 | +21.0239 | 71.0806 | 14.01 | / | 市政自来水,71.0806,| 生产用水 | t/a | 49.0567 | +21.0239 | 71.0806 | 14.01 | / | 市政自来水,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-38,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",新产品研发 | 水性丙烯酸树脂 | t/a | 0 | +3.5394 | 3.5394 | 16.35 | 0.3 | 树脂，200kg/桶,3.5394,新产品研发 | 水性丙烯酸树脂 | t/a | 0 | +3.5394 | 3.5394 | 16.35 | 0.3 | 树脂，200kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-39,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 水性聚氨酯树脂 | t/a | 0 | +3.5394 | 3.5394 | 16.35 | 0.3 | 树脂，200kg/桶,3.5394,| 水性聚氨酯树脂 | t/a | 0 | +3.5394 | 3.5394 | 16.35 | 0.3 | 树脂，200kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-40,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 锌粉 | t/a | 0 | +0.1770 | 0.1770 | 0.82 | 0.025 | 颜料，25kg/袋,0.1770,| 锌粉 | t/a | 0 | +0.1770 | 0.1770 | 0.82 | 0.025 | 颜料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-41,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 钛白粉 | t/a | 0 | +8.8484 | 8.8484 | 40.88 | 0.5 | 颜料，25kg/袋,8.8484,| 钛白粉 | t/a | 0 | +8.8484 | 8.8484 | 40.88 | 0.5 | 颜料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-42,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 炭黑 | t/a | 0 | +0.3539 | 0.3539 | 1.64 | 0.025 | 颜料，25kg/袋,0.3539,| 炭黑 | t/a | 0 | +0.3539 | 0.3539 | 1.64 | 0.025 | 颜料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-43,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 铁黄 | t/a | 0 | +0.3539 | 0.3539 | 1.64 | 0.025 | 颜料，25kg/袋,0.3539,| 铁黄 | t/a | 0 | +0.3539 | 0.3539 | 1.64 | 0.025 | 颜料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-44,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 滑石粉 | t/a | 0 | +0.8848 | 0.8848 | 4.09 | 0.05 | 填料，25kg/袋,0.8848,| 滑石粉 | t/a | 0 | +0.8848 | 0.8848 | 4.09 | 0.05 | 填料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-45,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 重钙粉 | t/a | 0 | +0.8848 | 0.8848 | 4.09 | 0.05 | 填料，25kg/袋,0.8848,| 重钙粉 | t/a | 0 | +0.8848 | 0.8848 | 4.09 | 0.05 | 填料，25kg/袋,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-46,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 消泡剂 | t/a | 0 | +0.0088 | 0.0088 | 0.04 | 0.02 | 添加剂，20kg/桶,0.0088,| 消泡剂 | t/a | 0 | +0.0088 | 0.0088 | 0.04 | 0.02 | 添加剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-47,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 流平剂 | t/a | 0 | +0.0088 | 0.0088 | 0.04 | 0.02 | 添加剂，20kg/桶,0.0088,| 流平剂 | t/a | 0 | +0.0088 | 0.0088 | 0.04 | 0.02 | 添加剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-48,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 防霉剂 | t/a | 0 | +0.0177 | 0.0177 | 0.08 | 0.02 | 添加剂，20kg/桶,0.0177,| 防霉剂 | t/a | 0 | +0.0177 | 0.0177 | 0.08 | 0.02 | 添加剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-49,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 防锈剂 | t/a | 0 | +0.0177 | 0.0177 | 0.08 | 0.02 | 添加剂，20kg/桶,0.0177,| 防锈剂 | t/a | 0 | +0.0177 | 0.0177 | 0.08 | 0.02 | 添加剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-50,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 分散剂 | t/a | 0 | +0.0885 | 0.0885 | 0.41 | 0.02 | 助剂，20kg/桶,0.0885,| 分散剂 | t/a | 0 | +0.0885 | 0.0885 | 0.41 | 0.02 | 助剂，20kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-51,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 异丙醇 | t/a | 0 | +0.0885 | 0.0885 | 0.41 | 0.16 | 溶剂，160kg/桶,0.0885,| 异丙醇 | t/a | 0 | +0.0885 | 0.0885 | 0.41 | 0.16 | 溶剂，160kg/桶,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-52,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 生产用水 | t/a | 0 | +2.8315 | 2.8315 | 13.08 | / | 市政自来水,2.8315,| 生产用水 | t/a | 0 | +2.8315 | 2.8315 | 13.08 | / | 市政自来水,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-53,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",产品测试 | 木板 | t/a | 0 | +0.6 | +0.6 | / | 平均每块板的打磨面积为0.2m×0.15m；600张板,+0.6,产品测试 | 木板 | t/a | 0 | +0.6 | +0.6 | / | 平均每块板的打磨面积为0.2m×0.15m；600张板,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-54,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",能耗及水耗 | 生活用水 | m3/a | 100 | +50 | 150 | 市政自来水厂供给,+50,能耗及水耗 | 生活用水 | m3/a | 100 | +50 | 150 | 市政自来水厂供给,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-55,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 生产用水 | m3/a | 141.6547 | +178.1585 | 319.8132 | ,+178.1585,| 生产用水 | m3/a | 141.6547 | +178.1585 | 319.8132 |,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E2,E2-56,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 电 | 万千瓦时/年 | 8 | +4 | 12 | 市政供电，不设备用发电机,+4,| 电 | 万千瓦时/年 | 8 | +4 | 12 | 市政供电，不设备用发电机,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL008,佛山市顺德区亚马逊涂料有限公司迁扩建项目,E4,E4-1,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""工艺流程简述/生产工艺流程""}",投料、分散、搅拌、研磨、过滤、灌装、包装,,工艺流程简述：该生产工艺也比较简单，主要为各种原料的物理混合，不涉及化学反应和加热。项目水性建筑涂料和水性工业涂料的工艺/配方大同小异。首先在投料工位上将锌粉、钛白粉、炭黑、滑石粉、重钙粉等固体原材料倒入专用粉料缸中，依次添加分散剂、消泡剂、水，然后进行打浆搅拌分散（30min），再采用研磨机研磨到生产需要的大小粒径，研磨完成后将混合好半成品的分散缸直接转移至分散机上，然后通过人工投料的方式将水性聚氨酯树脂、水性丙烯酸树脂、流平剂、消泡剂、防霉剂、防锈剂、分散剂、异丙醇等原料投入到分散机中，在常温常压密闭状态下搅拌45min，1天生产1批次。投料、分散过程中会产生一定量的有机废气；搅拌完成后…,PL008_佛山市顺德区亚马逊涂料有限公司迁扩建项目_01_修改评估意见.docx
PL009,广东威诺高科技股份有限公司搬迁项目,E1,E1-1,"{""section"": ""一、建设项目基本情况"", ""table_number"": null, ""table_name"": null, ""field_name"": ""国民经济行业类别""}",国民经济行业类别 C3852家用空气调节器制造C3853家用通风电器具制造,,国民经济行业类别 C3852家用空气调节器制造C3853家用通风电器具制造,PL009_广东威诺高科技股份有限公司搬迁项目_01_修改评估意见.docx
